image_name,score
bicubic_mix_69.png,0
lanczos_mix_253.png,0
output_True3000352.png,1
output_True4000073.png,1
output_True8000021.png,1
bicubic_1080_384.png,0
output_True10000016.png,1
output_True3000047.png,1
bicubic_mix_697.png,0
bicubic_mix_375.png,0
output_True20000004.png,1
bicubic_1080_487.png,0
output_True19000058.png,1
lanc_1080_625.png,0
output_True25000154.png,1
bicubic_1080_624.png,0
lanczos_mix_108.png,0
output_True3000260.png,1
output_True23000002.png,1
output_True17000041.png,1
fastbi_1080_586.png,0
output_True3000268.png,1
output_True3000778.png,1
output_True3000013.png,1
output_True8000104.png,1
output_True21000013.png,1
fastbi_mix_192.png,0
lanczos_mix_170.png,0
lanc_1080_230.png,0
output_True25000064.png,1
lanc_1080_881.png,0
output_True3000769.png,1
output_True30000032.png,1
lanczos_mix_361.png,0
output_True26000108.png,1
fastbi_1080_813.png,0
fastbi_1080_1.png,0
output_True24000135.png,1
output_True1000083.png,1
bicubic_mix_488.png,0
lanczos_mix_175.png,0
bicubic_mix_429.png,0
output_True21000056.png,1
fastbi_1080_808.png,0
bicubic_mix_62.png,0
output_True26000251.png,1
lanc_1080_302.png,0
lanc_1080_121.png,0
output_True3000479.png,1
lanc_1080_385.png,0
bicubic_1080_657.png,0
output_True3000179.png,1
output_True25000035.png,1
lanczos_mix_234.png,0
output_True3000750.png,1
bicubic_1080_492.png,0
output_True21000074.png,1
lanc_1080_870.png,0
output_True1000012.png,1
output_True4000155.png,1
lanc_1080_139.png,0
bicubic_1080_219.png,0
output_True16000120.png,1
output_True25000099.png,1
output_True3000787.png,1
output_True25000082.png,1
output_True3000378.png,1
output_True3000150.png,1
output_True29000113.png,1
output_True3000164.png,1
output_True3000568.png,1
output_True29000055.png,1
bicubic_1080_488.png,0
lanc_1080_405.png,0
bicubic_1080_182.png,0
lanc_1080_663.png,0
output_True3000333.png,1
output_True3000598.png,1
output_True1000008.png,1
fastbi_1080_75.png,0
output_True7000014.png,1
lanczos_mix_293.png,0
lanczos_mix_208.png,0
output_True3000108.png,1
bicubic_mix_120.png,0
lanczos_mix_252.png,0
fastbi_1080_394.png,0
fastbi_mix_268.png,0
output_True20000113.png,1
fastbi_1080_786.png,0
output_True3000760.png,1
fastbi_mix_257.png,0
lanc_1080_505.png,0
bicubic_1080_408.png,0
bicubic_1080_460.png,0
fastbi_1080_28.png,0
output_True26000190.png,1
lanc_1080_861.png,0
fastbi_1080_465.png,0
output_True10000114.png,1
bicubic_mix_374.png,0
bicubic_1080_202.png,0
lanc_1080_588.png,0
output_True24000234.png,1
lanczos_mix_91.png,0
lanc_1080_611.png,0
fastbi_mix_62.png,0
output_True10000058.png,1
bicubic_1080_336.png,0
output_True29000022.png,1
bicubic_1080_229.png,0
fastbi_1080_612.png,0
output_True16000098.png,1
output_True17000032.png,1
bicubic_mix_51.png,0
lanczos_mix_472.png,0
lanczos_mix_227.png,0
fastbi_1080_152.png,0
output_True18000017.png,1
output_True22000037.png,1
output_True3000500.png,1
lanc_1080_487.png,0
fastbi_1080_963.png,0
output_True2000036.png,1
bicubic_1080_83.png,0
bicubic_1080_145.png,0
lanczos_mix_132.png,0
output_True3000077.png,1
lanczos_mix_414.png,0
lanczos_mix_373.png,0
bicubic_1080_636.png,0
output_True15000025.png,1
lanc_1080_450.png,0
bicubic_mix_599.png,0
output_True25000010.png,1
lanc_1080_618.png,0
output_True3000123.png,1
output_True3000533.png,1
bicubic_1080_412.png,0
output_True3000751.png,1
output_True3000247.png,1
output_True17000038.png,1
output_True10000028.png,1
output_True3000091.png,1
output_True26000126.png,1
lanc_1080_783.png,0
output_True3000206.png,1
lanc_1080_731.png,0
output_True25000048.png,1
output_True3000747.png,1
output_True8000022.png,1
output_True24000004.png,1
output_True3000370.png,1
output_True3000148.png,1
bicubic_1080_437.png,0
fastbi_1080_962.png,0
output_True21000024.png,1
output_True27000013.png,1
output_True1000100.png,1
lanc_1080_263.png,0
fastbi_1080_381.png,0
output_True25000253.png,1
bicubic_1080_33.png,0
bicubic_1080_42.png,0
output_True25000187.png,1
bicubic_1080_449.png,0
bicubic_mix_699.png,0
output_True21000079.png,1
lanc_1080_291.png,0
output_True19000039.png,1
output_True24000064.png,1
bicubic_mix_664.png,0
lanc_1080_571.png,0
bicubic_mix_109.png,0
output_True3000692.png,1
output_True30000051.png,1
fastbi_1080_434.png,0
lanc_1080_187.png,0
output_True15000029.png,1
output_True19000111.png,1
fastbi_mix_234.png,0
output_True16000042.png,1
fastbi_1080_341.png,0
output_True28000152.png,1
output_True3000216.png,1
lanczos_mix_536.png,0
bicubic_1080_688.png,0
output_True2000030.png,1
lanczos_mix_325.png,0
output_True19000010.png,1
output_True3000639.png,1
output_True4000041.png,1
bicubic_1080_538.png,0
output_True5000006.png,1
bicubic_1080_586.png,0
output_True19000137.png,1
output_True28000247.png,1
lanczos_mix_441.png,0
fastbi_mix_235.png,0
output_True9000054.png,1
output_True3000261.png,1
fastbi_1080_657.png,0
lanc_1080_331.png,0
output_True3000275.png,1
output_True28000240.png,1
output_True26000015.png,1
fastbi_1080_869.png,0
fastbi_1080_116.png,0
bicubic_mix_398.png,0
bicubic_1080_301.png,0
fastbi_1080_823.png,0
output_True3000460.png,1
output_True24000085.png,1
bicubic_mix_532.png,0
bicubic_1080_377.png,0
output_True29000021.png,1
output_True24000227.png,1
output_True17000006.png,1
output_True9000099.png,1
output_True24000093.png,1
output_True20000069.png,1
bicubic_1080_308.png,0
bicubic_1080_93.png,0
output_True14000135.png,1
bicubic_mix_49.png,0
output_True7000063.png,1
bicubic_1080_216.png,0
bicubic_mix_524.png,0
output_True28000251.png,1
bicubic_mix_217.png,0
lanczos_mix_589.png,0
output_True7000006.png,1
lanc_1080_478.png,0
output_True24000292.png,1
lanc_1080_628.png,0
output_True6000006.png,1
bicubic_1080_597.png,0
bicubic_1080_363.png,0
output_True14000137.png,1
output_True4000156.png,1
output_True19000054.png,1
output_True27000038.png,1
bicubic_1080_251.png,0
bicubic_mix_355.png,0
lanc_1080_353.png,0
fastbi_mix_68.png,0
output_True8000042.png,1
output_True25000052.png,1
bicubic_1080_82.png,0
output_True20000012.png,1
fastbi_1080_912.png,0
output_True8000023.png,1
output_True7000012.png,1
fastbi_1080_78.png,0
output_True24000296.png,1
output_True24000018.png,1
bicubic_1080_417.png,0
output_True1000071.png,1
output_True3000203.png,1
bicubic_1080_418.png,0
output_True25000143.png,1
output_True3000494.png,1
bicubic_1080_494.png,0
output_True3000134.png,1
lanczos_mix_63.png,0
output_True18000062.png,1
output_True17000004.png,1
bicubic_mix_380.png,0
output_True26000001.png,1
bicubic_mix_587.png,0
output_True24000149.png,1
fastbi_1080_436.png,0
lanc_1080_617.png,0
output_True3000487.png,1
output_True4000057.png,1
lanc_1080_877.png,0
output_True14000120.png,1
output_True10000008.png,1
output_True28000212.png,1
lanc_1080_413.png,0
output_True26000121.png,1
fastbi_mix_118.png,0
lanczos_mix_219.png,0
output_True3000319.png,1
lanczos_mix_188.png,0
output_True25000080.png,1
fastbi_1080_821.png,0
output_True20000059.png,1
output_True28000068.png,1
fastbi_1080_370.png,0
bicubic_1080_146.png,0
output_True21000089.png,1
output_True16000064.png,1
lanc_1080_193.png,0
fastbi_mix_148.png,0
output_True14000186.png,1
output_True3000645.png,1
bicubic_1080_238.png,0
fastbi_mix_179.png,0
bicubic_1080_403.png,0
output_True27000003.png,1
lanc_1080_774.png,0
fastbi_mix_170.png,0
output_True16000115.png,1
lanc_1080_886.png,0
bicubic_1080_549.png,0
lanc_1080_457.png,0
fastbi_1080_527.png,0
lanczos_mix_582.png,0
bicubic_1080_499.png,0
lanczos_mix_359.png,0
bicubic_1080_128.png,0
output_True17000008.png,1
output_True28000137.png,1
output_True3000103.png,1
bicubic_mix_249.png,0
fastbi_1080_972.png,0
bicubic_mix_203.png,0
output_True14000188.png,1
output_True29000020.png,1
output_True19000133.png,1
output_True15000067.png,1
output_True4000010.png,1
output_True3000285.png,1
lanc_1080_359.png,0
fastbi_1080_54.png,0
output_True21000001.png,1
lanczos_mix_463.png,0
bicubic_mix_315.png,0
fastbi_mix_206.png,0
output_True9000025.png,1
lanczos_mix_64.png,0
output_True4000132.png,1
lanc_1080_191.png,0
lanc_1080_511.png,0
lanc_1080_270.png,0
lanc_1080_377.png,0
fastbi_1080_224.png,0
output_True25000172.png,1
output_True5000028.png,1
output_True28000043.png,1
output_True29000073.png,1
bicubic_1080_305.png,0
output_True29000100.png,1
lanczos_mix_32.png,0
lanc_1080_656.png,0
lanczos_mix_338.png,0
output_True28000026.png,1
bicubic_mix_328.png,0
lanc_1080_433.png,0
output_True26000094.png,1
output_True30000034.png,1
output_True21000111.png,1
fastbi_mix_90.png,0
fastbi_1080_871.png,0
lanc_1080_789.png,0
output_True20000127.png,1
output_True10000075.png,1
output_True26000142.png,1
output_True23000006.png,1
output_True29000071.png,1
fastbi_1080_980.png,0
output_True26000088.png,1
fastbi_1080_472.png,0
bicubic_1080_150.png,0
fastbi_1080_263.png,0
output_True3000551.png,1
fastbi_1080_725.png,0
output_True3000198.png,1
output_True14000056.png,1
output_True4000028.png,1
fastbi_1080_712.png,0
output_True28000141.png,1
output_True25000056.png,1
bicubic_mix_389.png,0
fastbi_1080_142.png,0
fastbi_1080_549.png,0
output_True3000218.png,1
fastbi_1080_847.png,0
bicubic_mix_560.png,0
output_True3000413.png,1
output_True9000010.png,1
output_True21000084.png,1
bicubic_mix_580.png,0
output_True10000094.png,1
output_True19000062.png,1
lanczos_mix_489.png,0
output_True28000232.png,1
lanc_1080_368.png,0
fastbi_1080_134.png,0
bicubic_mix_136.png,0
lanc_1080_550.png,0
bicubic_mix_99.png,0
fastbi_1080_14.png,0
output_True3000320.png,1
output_True26000240.png,1
lanc_1080_325.png,0
bicubic_1080_136.png,0
lanczos_mix_167.png,0
bicubic_mix_196.png,0
fastbi_1080_46.png,0
bicubic_mix_444.png,0
output_True25000201.png,1
lanczos_mix_433.png,0
lanc_1080_739.png,0
bicubic_mix_291.png,0
fastbi_mix_14.png,0
output_True8000073.png,1
output_True14000144.png,1
output_True28000219.png,1
output_True18000048.png,1
output_True14000008.png,1
lanc_1080_701.png,0
fastbi_mix_186.png,0
output_True3000079.png,1
output_True27000017.png,1
fastbi_1080_517.png,0
fastbi_1080_531.png,0
bicubic_1080_422.png,0
lanczos_mix_111.png,0
output_True28000059.png,1
lanc_1080_624.png,0
output_True25000123.png,1
lanc_1080_728.png,0
output_True10000057.png,1
output_True19000030.png,1
fastbi_1080_926.png,0
fastbi_mix_144.png,0
fastbi_1080_588.png,0
output_True3000382.png,1
lanc_1080_54.png,0
output_True18000091.png,1
fastbi_1080_623.png,0
lanczos_mix_542.png,0
output_True25000186.png,1
output_True24000084.png,1
fastbi_1080_550.png,0
lanc_1080_528.png,0
output_True22000021.png,1
output_True24000291.png,1
output_True26000046.png,1
output_True3000770.png,1
output_True3000609.png,1
output_True3000153.png,1
output_True4000123.png,1
output_True25000145.png,1
output_True24000174.png,1
bicubic_mix_481.png,0
output_True24000123.png,1
bicubic_mix_5.png,0
lanc_1080_742.png,0
bicubic_mix_124.png,0
lanc_1080_470.png,0
output_True25000224.png,1
output_True29000015.png,1
bicubic_mix_260.png,0
output_True25000229.png,1
output_True26000124.png,1
output_True3000142.png,1
bicubic_mix_600.png,0
fastbi_mix_276.png,0
output_True21000053.png,1
output_True3000390.png,1
lanczos_mix_514.png,0
output_True29000075.png,1
output_True27000007.png,1
output_True14000179.png,1
bicubic_1080_167.png,0
lanc_1080_116.png,0
lanc_1080_308.png,0
output_True3000041.png,1
output_True26000225.png,1
bicubic_mix_247.png,0
output_True3000093.png,1
output_True18000024.png,1
fastbi_1080_906.png,0
output_True24000113.png,1
lanc_1080_474.png,0
bicubic_1080_67.png,0
output_True28000071.png,1
output_True3000189.png,1
fastbi_1080_416.png,0
fastbi_1080_601.png,0
fastbi_1080_892.png,0
output_True14000136.png,1
output_True1000032.png,1
lanc_1080_60.png,0
fastbi_mix_334.png,0
fastbi_1080_272.png,0
output_True20000114.png,1
fastbi_1080_504.png,0
bicubic_mix_546.png,0
fastbi_1080_750.png,0
fastbi_mix_254.png,0
bicubic_mix_597.png,0
output_True30000042.png,1
bicubic_1080_172.png,0
fastbi_1080_485.png,0
output_True25000139.png,1
output_True22000017.png,1
output_True25000259.png,1
output_True3000152.png,1
fastbi_mix_213.png,0
bicubic_mix_157.png,0
output_True24000062.png,1
output_True16000166.png,1
output_True21000124.png,1
output_True16000032.png,1
output_True3000341.png,1
bicubic_1080_330.png,0
bicubic_1080_608.png,0
lanczos_mix_19.png,0
output_True30000085.png,1
bicubic_mix_63.png,0
bicubic_mix_301.png,0
output_True14000165.png,1
output_True3000543.png,1
lanczos_mix_85.png,0
output_True26000208.png,1
output_True24000201.png,1
output_True1000019.png,1
bicubic_mix_101.png,0
bicubic_1080_360.png,0
output_True6000029.png,1
bicubic_mix_548.png,0
lanczos_mix_512.png,0
bicubic_mix_517.png,0
lanc_1080_65.png,0
output_True28000182.png,1
fastbi_1080_470.png,0
output_True9000102.png,1
bicubic_1080_226.png,0
bicubic_mix_352.png,0
output_True3000184.png,1
output_True20000064.png,1
output_True9000064.png,1
bicubic_1080_206.png,0
lanczos_mix_342.png,0
lanc_1080_479.png,0
bicubic_mix_253.png,0
fastbi_mix_203.png,0
bicubic_mix_576.png,0
output_True9000070.png,1
bicubic_1080_507.png,0
output_True1000108.png,1
output_True3000777.png,1
output_True28000241.png,1
output_True26000039.png,1
output_True6000043.png,1
bicubic_mix_245.png,0
output_True3000715.png,1
lanc_1080_126.png,0
output_True3000070.png,1
output_True8000059.png,1
output_True5000003.png,1
output_True14000024.png,1
bicubic_mix_400.png,0
lanczos_mix_239.png,0
output_True20000055.png,1
output_True25000006.png,1
fastbi_mix_287.png,0
bicubic_1080_588.png,0
output_True16000063.png,1
output_True24000270.png,1
fastbi_1080_109.png,0
output_True9000046.png,1
output_True3000133.png,1
bicubic_mix_55.png,0
lanc_1080_134.png,0
bicubic_1080_9.png,0
fastbi_1080_607.png,0
bicubic_mix_323.png,0
bicubic_mix_483.png,0
bicubic_1080_221.png,0
output_True22000041.png,1
fastbi_1080_407.png,0
output_True10000104.png,1
output_True24000082.png,1
lanc_1080_704.png,0
fastbi_1080_38.png,0
fastbi_1080_298.png,0
fastbi_1080_185.png,0
bicubic_mix_470.png,0
lanczos_mix_510.png,0
output_True26000044.png,1
output_True24000188.png,1
output_True4000081.png,1
bicubic_1080_180.png,0
bicubic_1080_398.png,0
output_True8000011.png,1
bicubic_1080_20.png,0
output_True29000103.png,1
fastbi_1080_352.png,0
output_True10000091.png,1
output_True3000205.png,1
output_True19000040.png,1
output_True30000066.png,1
lanc_1080_439.png,0
bicubic_1080_286.png,0
output_True26000038.png,1
output_True24000206.png,1
output_True25000199.png,1
output_True8000026.png,1
output_True10000017.png,1
bicubic_1080_544.png,0
output_True29000141.png,1
output_True1000037.png,1
lanc_1080_339.png,0
output_True25000016.png,1
output_True26000020.png,1
bicubic_1080_683.png,0
output_True3000294.png,1
bicubic_1080_362.png,0
output_True3000082.png,1
bicubic_mix_452.png,0
fastbi_1080_874.png,0
output_True26000076.png,1
output_True10000101.png,1
output_True19000145.png,1
output_True2000003.png,1
lanc_1080_358.png,0
output_True3000734.png,1
output_True7000053.png,1
fastbi_1080_842.png,0
output_True14000110.png,1
fastbi_1080_840.png,0
output_True16000128.png,1
output_True3000245.png,1
output_True30000025.png,1
bicubic_mix_91.png,0
output_True2000020.png,1
output_True25000248.png,1
lanc_1080_144.png,0
output_True3000712.png,1
output_True25000167.png,1
lanc_1080_792.png,0
output_True3000454.png,1
lanczos_mix_99.png,0
lanczos_mix_301.png,0
output_True20000054.png,1
output_True6000033.png,1
output_True24000171.png,1
lanc_1080_705.png,0
fastbi_1080_864.png,0
output_True17000051.png,1
output_True25000185.png,1
bicubic_1080_642.png,0
bicubic_1080_241.png,0
fastbi_1080_455.png,0
output_True29000051.png,1
lanczos_mix_408.png,0
fastbi_mix_321.png,0
output_True21000041.png,1
fastbi_1080_816.png,0
output_True25000095.png,1
output_True3000029.png,1
output_True26000115.png,1
output_True5000027.png,1
output_True20000139.png,1
output_True3000444.png,1
output_True2000056.png,1
output_True10000022.png,1
output_True20000078.png,1
lanczos_mix_168.png,0
lanczos_mix_576.png,0
bicubic_mix_204.png,0
output_True26000261.png,1
output_True29000007.png,1
output_True17000033.png,1
output_True24000274.png,1
output_True16000138.png,1
bicubic_mix_384.png,0
bicubic_1080_356.png,0
output_True9000015.png,1
output_True20000063.png,1
output_True17000048.png,1
output_True29000003.png,1
bicubic_mix_568.png,0
output_True3000699.png,1
output_True29000014.png,1
lanc_1080_612.png,0
output_True29000093.png,1
fastbi_1080_934.png,0
output_True8000056.png,1
output_True28000194.png,1
output_True14000173.png,1
output_True26000164.png,1
output_True3000392.png,1
fastbi_mix_12.png,0
output_True25000136.png,1
bicubic_mix_627.png,0
lanc_1080_365.png,0
output_True28000228.png,1
output_True9000007.png,1
fastbi_1080_608.png,0
bicubic_1080_675.png,0
lanc_1080_556.png,0
output_True7000001.png,1
fastbi_1080_346.png,0
output_True30000069.png,1
output_True20000062.png,1
output_True29000062.png,1
output_True3000044.png,1
output_True3000654.png,1
bicubic_1080_327.png,0
output_True19000115.png,1
output_True4000122.png,1
output_True2000053.png,1
lanczos_mix_322.png,0
bicubic_mix_187.png,0
lanc_1080_292.png,0
output_True28000278.png,1
output_True3000644.png,1
output_True14000166.png,1
output_True10000074.png,1
output_True19000142.png,1
lanczos_mix_369.png,0
output_True4000021.png,1
lanc_1080_810.png,0
bicubic_mix_147.png,0
output_True16000153.png,1
output_True26000069.png,1
lanc_1080_115.png,0
bicubic_mix_554.png,0
fastbi_1080_622.png,0
lanczos_mix_537.png,0
output_True28000178.png,1
fastbi_1080_497.png,0
output_True25000257.png,1
fastbi_mix_23.png,0
lanczos_mix_37.png,0
fastbi_mix_215.png,0
output_True28000030.png,1
bicubic_1080_472.png,0
output_True1000014.png,1
bicubic_mix_498.png,0
fastbi_mix_326.png,0
lanczos_mix_457.png,0
output_True1000023.png,1
output_True22000030.png,1
fastbi_mix_61.png,0
output_True14000021.png,1
output_True3000508.png,1
output_True16000122.png,1
output_True30000080.png,1
output_True29000127.png,1
lanc_1080_287.png,0
bicubic_mix_289.png,0
fastbi_1080_684.png,0
output_True25000042.png,1
lanc_1080_574.png,0
output_True5000017.png,1
lanc_1080_407.png,0
output_True28000087.png,1
output_True21000130.png,1
output_True25000158.png,1
lanc_1080_763.png,0
bicubic_mix_638.png,0
lanczos_mix_53.png,0
fastbi_mix_142.png,0
bicubic_mix_73.png,0
output_True3000655.png,1
lanc_1080_843.png,0
lanczos_mix_137.png,0
output_True20000015.png,1
output_True28000065.png,1
output_True21000044.png,1
output_True30000055.png,1
output_True3000299.png,1
output_True29000096.png,1
output_True24000190.png,1
bicubic_1080_275.png,0
output_True3000403.png,1
bicubic_1080_458.png,0
output_True3000107.png,1
lanc_1080_735.png,0
output_True16000159.png,1
lanc_1080_736.png,0
output_True5000025.png,1
lanczos_mix_75.png,0
lanc_1080_641.png,0
lanc_1080_791.png,0
output_True14000089.png,1
bicubic_1080_583.png,0
output_True3000563.png,1
bicubic_1080_444.png,0
lanc_1080_289.png,0
output_True28000183.png,1
lanc_1080_637.png,0
output_True24000148.png,1
fastbi_1080_620.png,0
fastbi_1080_457.png,0
output_True19000120.png,1
bicubic_1080_237.png,0
fastbi_mix_218.png,0
lanc_1080_652.png,0
output_True24000152.png,1
fastbi_mix_247.png,0
output_True3000462.png,1
output_True28000125.png,1
output_True20000092.png,1
fastbi_1080_852.png,0
bicubic_mix_191.png,0
lanczos_mix_580.png,0
output_True25000171.png,1
fastbi_mix_180.png,0
bicubic_1080_121.png,0
bicubic_mix_240.png,0
output_True10000035.png,1
lanc_1080_576.png,0
lanc_1080_851.png,0
output_True28000270.png,1
lanc_1080_298.png,0
output_True20000085.png,1
output_True24000231.png,1
lanczos_mix_350.png,0
fastbi_1080_170.png,0
fastbi_1080_950.png,0
output_True3000401.png,1
lanc_1080_386.png,0
bicubic_mix_96.png,0
lanc_1080_258.png,0
output_True14000006.png,1
bicubic_mix_436.png,0
output_True28000199.png,1
output_True2000010.png,1
output_True3000043.png,1
output_True3000619.png,1
bicubic_mix_64.png,0
output_True24000115.png,1
output_True3000124.png,1
lanczos_mix_551.png,0
bicubic_mix_33.png,0
output_True25000255.png,1
output_True9000022.png,1
fastbi_1080_938.png,0
output_True3000280.png,1
lanc_1080_676.png,0
output_True24000179.png,1
fastbi_1080_207.png,0
output_True3000387.png,1
output_True3000267.png,1
output_True10000021.png,1
output_True3000687.png,1
fastbi_1080_939.png,0
output_True25000068.png,1
lanc_1080_461.png,0
bicubic_1080_582.png,0
fastbi_1080_789.png,0
output_True7000008.png,1
output_True20000007.png,1
lanczos_mix_104.png,0
output_True14000154.png,1
lanczos_mix_261.png,0
lanczos_mix_221.png,0
output_True24000065.png,1
lanc_1080_135.png,0
fastbi_1080_741.png,0
output_True3000182.png,1
output_True25000017.png,1
lanczos_mix_81.png,0
output_True26000266.png,1
bicubic_1080_135.png,0
fastbi_1080_998.png,0
output_True8000024.png,1
fastbi_1080_798.png,0
lanczos_mix_506.png,0
fastbi_mix_26.png,0
output_True10000067.png,1
output_True6000049.png,1
bicubic_1080_179.png,0
output_True8000094.png,1
bicubic_1080_313.png,0
output_True3000718.png,1
output_True3000686.png,1
output_True14000160.png,1
fastbi_1080_940.png,0
output_True16000111.png,1
bicubic_1080_428.png,0
bicubic_1080_192.png,0
lanc_1080_720.png,0
fastbi_1080_591.png,0
bicubic_mix_257.png,0
output_True14000117.png,1
bicubic_mix_149.png,0
output_True8000038.png,1
output_True26000246.png,1
lanc_1080_498.png,0
output_True26000027.png,1
fastbi_1080_702.png,0
lanc_1080_12.png,0
output_True24000192.png,1
output_True16000040.png,1
output_True4000063.png,1
output_True10000011.png,1
output_True3000669.png,1
output_True14000004.png,1
output_True16000075.png,1
output_True4000043.png,1
fastbi_1080_845.png,0
lanc_1080_314.png,0
output_True25000135.png,1
fastbi_1080_754.png,0
output_True24000083.png,1
fastbi_mix_217.png,0
fastbi_1080_694.png,0
lanc_1080_659.png,0
output_True29000104.png,1
output_True3000358.png,1
fastbi_mix_202.png,0
fastbi_1080_984.png,0
lanc_1080_692.png,0
output_True16000165.png,1
output_True10000025.png,1
output_True20000119.png,1
lanc_1080_559.png,0
lanc_1080_564.png,0
output_True3000809.png,1
output_True2000066.png,1
output_True9000056.png,1
lanczos_mix_458.png,0
output_True9000038.png,1
lanc_1080_693.png,0
bicubic_1080_140.png,0
lanc_1080_125.png,0
lanc_1080_488.png,0
lanczos_mix_461.png,0
output_True25000108.png,1
output_True25000070.png,1
fastbi_1080_242.png,0
output_True28000260.png,1
output_True16000136.png,1
lanczos_mix_152.png,0
output_True9000021.png,1
lanc_1080_724.png,0
output_True25000078.png,1
output_True14000182.png,1
fastbi_1080_806.png,0
output_True3000250.png,1
output_True8000001.png,1
bicubic_mix_174.png,0
output_True22000019.png,1
bicubic_1080_54.png,0
output_True3000440.png,1
output_True3000354.png,1
output_True26000183.png,1
output_True3000295.png,1
bicubic_mix_105.png,0
output_True22000040.png,1
output_True9000053.png,1
bicubic_1080_1.png,0
output_True16000039.png,1
bicubic_1080_72.png,0
output_True8000035.png,1
fastbi_1080_810.png,0
output_True10000085.png,1
output_True29000084.png,1
output_True15000055.png,1
output_True26000177.png,1
bicubic_mix_7.png,0
output_True26000226.png,1
fastbi_mix_117.png,0
output_True25000211.png,1
output_True27000009.png,1
output_True9000011.png,1
output_True14000175.png,1
lanczos_mix_370.png,0
bicubic_mix_215.png,0
fastbi_1080_132.png,0
output_True26000245.png,1
output_True21000117.png,1
output_True25000169.png,1
output_True10000018.png,1
output_True7000013.png,1
output_True1000035.png,1
lanc_1080_200.png,0
output_True24000153.png,1
fastbi_1080_763.png,0
bicubic_mix_207.png,0
output_True3000744.png,1
lanczos_mix_92.png,0
lanc_1080_249.png,0
output_True29000137.png,1
output_True26000167.png,1
output_True19000064.png,1
output_True3000675.png,1
output_True21000081.png,1
output_True24000225.png,1
fastbi_1080_387.png,0
output_True21000113.png,1
bicubic_mix_265.png,0
fastbi_mix_171.png,0
output_True4000114.png,1
bicubic_1080_533.png,0
lanczos_mix_379.png,0
output_True28000230.png,1
fastbi_1080_398.png,0
bicubic_1080_411.png,0
lanc_1080_541.png,0
output_True16000071.png,1
fastbi_1080_625.png,0
lanc_1080_336.png,0
output_True21000019.png,1
fastbi_mix_6.png,0
lanczos_mix_587.png,0
output_True18000013.png,1
output_True20000060.png,1
output_True28000180.png,1
output_True3000300.png,1
bicubic_1080_230.png,0
output_True3000097.png,1
lanc_1080_782.png,0
output_True27000041.png,1
fastbi_1080_541.png,0
output_True19000007.png,1
fastbi_1080_933.png,0
fastbi_1080_720.png,0
output_True28000265.png,1
output_True21000127.png,1
output_True14000022.png,1
output_True28000114.png,1
output_True24000280.png,1
lanczos_mix_377.png,0
output_True1000105.png,1
lanc_1080_702.png,0
fastbi_1080_183.png,0
output_True1000113.png,1
output_True28000217.png,1
lanczos_mix_1.png,0
lanc_1080_348.png,0
bicubic_mix_278.png,0
output_True4000128.png,1
output_True8000045.png,1
lanc_1080_423.png,0
output_True26000012.png,1
output_True25000236.png,1
output_True16000058.png,1
fastbi_1080_514.png,0
output_True9000048.png,1
bicubic_mix_200.png,0
output_True19000047.png,1
output_True18000049.png,1
output_True24000104.png,1
output_True28000109.png,1
output_True2000087.png,1
output_True4000153.png,1
bicubic_mix_631.png,0
lanc_1080_343.png,0
output_True6000003.png,1
output_True28000104.png,1
output_True3000290.png,1
fastbi_1080_437.png,0
fastbi_mix_232.png,0
fastbi_1080_353.png,0
output_True25000092.png,1
output_True7000026.png,1
output_True16000164.png,1
bicubic_mix_17.png,0
output_True24000046.png,1
output_True24000080.png,1
lanc_1080_514.png,0
output_True2000045.png,1
fastbi_mix_278.png,0
output_True14000040.png,1
lanc_1080_311.png,0
fastbi_1080_732.png,0
output_True24000259.png,1
output_True5000012.png,1
output_True21000034.png,1
fastbi_1080_340.png,0
bicubic_mix_542.png,0
output_True28000133.png,1
lanczos_mix_123.png,0
output_True29000046.png,1
bicubic_mix_370.png,0
output_True9000086.png,1
output_True4000138.png,1
fastbi_1080_79.png,0
output_True30000064.png,1
output_True3000281.png,1
output_True15000001.png,1
output_True10000034.png,1
fastbi_mix_79.png,0
bicubic_mix_668.png,0
output_True14000163.png,1
bicubic_1080_195.png,0
bicubic_mix_388.png,0
output_True22000023.png,1
output_True3000421.png,1
output_True3000012.png,1
fastbi_1080_733.png,0
output_True4000119.png,1
output_True3000395.png,1
bicubic_1080_404.png,0
lanc_1080_855.png,0
bicubic_1080_297.png,0
bicubic_mix_628.png,0
bicubic_mix_450.png,0
bicubic_mix_6.png,0
output_True3000532.png,1
lanczos_mix_262.png,0
output_True14000005.png,1
bicubic_1080_570.png,0
fastbi_1080_450.png,0
bicubic_mix_657.png,0
output_True19000041.png,1
output_True27000004.png,1
output_True24000283.png,1
output_True6000013.png,1
bicubic_mix_511.png,0
bicubic_1080_328.png,0
fastbi_1080_163.png,0
fastbi_1080_521.png,0
output_True1000106.png,1
output_True16000026.png,1
output_True4000151.png,1
output_True3000575.png,1
lanczos_mix_579.png,0
output_True8000027.png,1
output_True15000020.png,1
lanczos_mix_46.png,0
output_True2000022.png,1
output_True22000010.png,1
fastbi_mix_15.png,0
output_True25000024.png,1
fastbi_1080_316.png,0
output_True27000031.png,1
output_True4000020.png,1
bicubic_1080_99.png,0
lanczos_mix_534.png,0
output_True24000287.png,1
output_True3000078.png,1
lanczos_mix_454.png,0
fastbi_1080_914.png,0
